Decisao;Tipo
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado Melo na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado sani da   .;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado   Filho na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado e  '.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado   na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado  .;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado Carrinho na presente ação que move contra Estado de Mato Grosso do Sul e outro, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado    Sousa na presente ação que move contra Estado de Mato Grosso do Sul, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora o medicamento declinado na exordial e denominado de Topiramato 25mg, o que deve ser efetivado no prazo de até 45 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado  na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado Pereira Ruivo'.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado Araújo na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se como curador provisório da parte autora a pessoa de anonimizado raújo'.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado es na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 03 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado ges.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado  na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado .;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado bo na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 03 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado e Almeida.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado o da    na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
1. Tendo em vista a decisão proferida em sede de Recurso Inominado, cumpra-se a aludida decisão, com a urgência que o caso requer. Assim, expeça-se o respectivo mandado para cumprimento da decisão. 2. Recebe-se o recurso inominado deduzido nos autos no seu efeito devolutivo. 3. Anote-se a AJG já deferida à parte autora em sede de tutela recursal (p. 120). 4. Intime-se a parte recorrida, para, querendo, no prazo de 10 dias, apresentar contrarrazões, nos termos do art. 42, § 2º da Lei 9.099/95. 5. No mesmo prazo, as partes deverão se manifestar se há oposição ao julgamento virtual, nos termos do art. 74 da Resolução nº 223, de 21.08.2019. 6. E, vindas essas ou transcorrido o prazo, então, remeta-se o recurso à Colenda Turma Recursal para análise e processamento do recurso.;1
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado xeira Soares na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponibilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
2. ISSO POSTO, conheço dos EMBARGOS DE DECLARAÇÃO opostos pela parte autora, pois tempestivos, contudo, REJEITO os embargos, visto que não há na decisão prolatada vícios a serem sanados por este Juízo.;0
3. ISSO POSTO, INDEFERE-SE a tutela requerida por anonimizado a Mira na presente ação que move contra Município de Campo Grande/MS e outro, já qualificados. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;0
3. ISSO POSTO, DEFERE-SE a tutela requerida por Modesto Ajala, por sua Curadora, na presente ação que move contra Estado de Mato Grosso do Sul. e outro, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 03 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito.;1
3. ISSO POSTO, conheço dos EMBARGOS DE DECLARAÇÃO opostos por ESTADO DE MS, contudo, REJEITO-OS, visto que não há na decisão prolatada vícios a serem sanados por este Juízo. NO MAIS, cumpra-se o já determinado à p. 88.;0
3. ISSO POSTO, DEFERE-SE a tutela requerida por anonimizado ma na presente ação que move contra Município de Campo Grande/MS, já qualificados, para o fim de determinar à parte demandada que disponilize à parte autora as fraldas geriátricas pugnadas exordial, com limitação de 04 unidades por dia, o que deve ser efetivado no prazo de até 60 dias após a intimação. Logo, intime-se e cite-se a parte demandada via mandado - da presente decisão, bem como para contestar a presente ação no prazo de 30 (trinta dias), cabendo no mesmo prazo manifestar-se acerca do julgamento antecipado do mérito. E, com a sobrevinda da resposta/peça defensiva, intime-se a parte autora para apresentar impugnação no prazo de 15 (quinze) dias, bem como para se manifestar acerca do julgamento antecipado do mérito. No mais, nomeia-se nestes autos como curador provisório da parte autora a pessoa de anonimizado iano.;1
ISTO POSTO, e pelo mais que dos autos consta, hei por bem deferir parcialmente a tutela de urgência de natureza antecipada pretendida no pedido inicial, tão somente para que a segunda REQUERIDA Cassems inclua o pedido de vaga para a REQUERENTE no sistema SUS, relegando ao referido sistema de regulação a definição de prioridade da vaga buscada. Remetam-se os autos ao Juizado Especial da Fazenda Pública, com urgência. Publique-se. Registre-se. Intimem-se. Cumpra-se.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor consulta com médico especialista em oftalmologia, e, posteriormente, procedimento cirúrgico com todos os exames, por meio da rede pública de saúde, no prazo de 60 (sessenta) dias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, fraldas geriátricas tamanho G (90 unidades ao mês). Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora cirurgia para correção da rotura por artroscopia, por meio da rede pública de saúde, no prazo de 60 (sessenta) dias.;1
"Ante a tal, presentes os pressupostos cautelares, com fulcro no art. 300 do Código de Processo Civil, DEFIRO tutela antecipada para determinar que os réus, ou quem suas vezes fizer, no prazo de 30 dias contados da intimação, disponibilizem à autora o medicamento ""Enoxoeparina 40mg (Clexane 40mg)"", por seus princípios ativos e genéricos, na forma e na quantidade constantes da prescrição médica, pena de bloqueio da quantia necessária para o cumprimento da ordem. Deixo de designar audiência de conciliação, seguindo a Recomendação n. 1/2016, do Conselho Superior da Magistratura. Citem-se, com as advertências legais. Defiro os benefícios da justiça gratuita. I-se.";1
Ante o exposto, ausentes os requisitos ensejadores, INDEFIRO o pedido de tutela de urgência. Deixo de designar audiência de mediação e conciliação, por não ser indisponível o objeto da causa. Cite-se o requerido para, querendo, apresentar contestação no prazo legal. Havendo documento novo ou preliminar arguida, dê-se vista à parte autora para impugnar, querendo, em 10 dias. Às providências. Cumpra-se.;0
Ante a tal, presentes os pressupostos cautelares, com fulcro no art. 300 do Código de Processo Civil, DEFIRO tutela antecipada para determinar que o réu, ou quem suas vezes fizer, no prazo de 48 horas contados da intimação, providencie a transferência de Apolinário Martines, com sua internação em hospital com estrutura para tratamento em ortopedia para cirurgia com colocação de prótese de quadril, na rede pública de saúde ou em hospital da rede privada, conforme recomendação médica constante dos autos, pena de bloqueio da quantia necessária para o cumprimento da ordem na rede particular. Deixo de designar audiência de conciliação, seguindo a Recomendação n. 1/2016, do Conselho Superior da Magistratura. Citem-se, com as advertências legais. Defiro os benefícios da justiça gratuita. I-se. Encerrado o plantão, encaminhe-se para distribuição ao Juízo competente.;1
Ante o exposto, com fundamento no art. 300, caput, do Código de Processo Civil, defiro o pedido de tutela provisória de urgência, para determinar ao Município de Sonora/MS e ao Estado de Mato Grosso do Sul que, no prazo de 10 (dez) dias, forneçam os medicamentos Duomo HP e Forfig 200 mg ao requerente Jose Pedro de Lima, conforme prescrição médica (f. 28-30), até que haja decisão final no presente feito, sob pena de multa diária de R$ 200,00 (duzentos reais) até o limite de 10 (dez) dias. Não sendo cumprida a presente decisão no prazo definido, além da incidência das astreintes no marco temporal estabelecido, os requeridos ficarão sujeitos ao sequestro (bloqueio) de valores do erário para custear o tratamento da parte autora. A possibilidade de o magistrado valer-se desse meio executivo, aliás, já está consolidada na jurisprudência, inclusive do Superior Tribunal de Justiça (vide: REsp 1.069.810/RS, Rel. Ministro Napoleão Nunes Maia Filho, Primeira Seção, DJe 6/11/2013, julgado na forma do art. 543-C do CPC). Nessa hipótese, a parte autora deverá informar o descumprimento da decisão nos autos e indicar o custo do tratamento, com orçamento atualizado, para que com bloqueio de valores das contas dos réus, seja custeado o tratamento, impondo-se à parte autora a obrigação de prestar contas. Oficiem-se às Secretarias Municipal e Estadual de Saúde para que tomem ciência desta decisão e cumpram-na, com urgência. Não é cabível a designação de audiência de conciliação/mediação, conforme artigo 334, §4º, inciso II, do CPC. Citem-se e intimem-se os réus para, querendo, contestarem a presente ação no prazo legal, nos termos do artigo 242, §3º, e artigo 246 do Código de Processo Civil, devendo acompanhar a carta de citação, os documentos especificados no art. 248, caput, do Código de Processo Civil. Se necessário, expeça-se carta precatória, devendo a serventia intimar a autora da expedição, com a advertência de que deverá acompanhar o cumprimento do ato perante o juízo deprecado (artigo 261, § 1º a 3º, do Código de Processo Civil). Defiro a gratuidade de justiça. Cumpra-se. Intimem-se.;1
Isso posto, (a) homologo a prestação de contas apresentada às fls.205/206 e (b) intime-se a parte executada, nos moldes do despacho proferido à fl. 144, para que cumpra o título judicial executado, no prazo de 05 dias, fornecendo, para tanto, o medicamento tegretol 400mg, sob pena de bloqueio das verbas públicas. Transcorrido o prazo acima, com ou sem manifestação, intime-se o exequente para que, no prazo de 5 dias, manifeste-se. Oportunamente, conclusos (fila de urgentes). Providências necessárias.;1
"Ante o exposto, DEFIRO a tutela provisória de urgência pleiteada, para o fim de determinar que os requeridos disponibilizem à requerente tratamento cirúrgico de artroplastia total de quadril, com o custeio de despesas de traslado e hospedagem para a paciente e um acompanhante, caso necessário, no prazo máximo de 60 (sessenta) dias, sob pena de multa diária de R$ 400,00 (quatrocentos reais) limitada a 30 (trinta) dias, em caso de descumprimento. No mais, inviabilizada a audiência de conciliação/mediação, CITEM-SE os requeridos para contestar em 30 (trinta) dias, oportunidade na qual incumbirá alegar ""(...) toda matéria de defesa, expondo as razões de fato e de direito que impugna o pedido do autor e especificando as provas que pretende produzir"" (art. 336 do CPC), bem como pleitear o julgamento antecipado da lide. Apresentada a contestação, intime-se a parte autora para oferta de réplica, em 15 (quinze) dias, nos termos do art. 437 do CPC, podendo especificar as provas que pretende produzir. Em seguida, venham conclusos para sentença ou deliberações necessárias.";1
Certificado pela escrivania judicial a tempestividade do recurso, recebo o recurso inominado em seu efeito meramente devolutivo (art. 43, primeira parte, da Lei nº 9.099/95). Encaminhem-se os autos à Turma Recursal com as cautelas devidas. Às providências.;1
1. Defiro a gratuidade judiciária. 2. Certificado pela escrivania judicial a tempestividade do recurso, recebo o recurso inominado em seu efeito meramente devolutivo (art. 43, primeira parte, da Lei nº 9.099/95). Intime-se a parte contraria para que apresente contrarrazões no prazo legal. Encaminhem-se os autos à Turma Recursal com as cautelas devidas. Às providências. Cumpra-se.;1
Isso posto, DEFIRO O PEDIDO DE TUTELA PROVISÓRIA DE URGÊNCIA, com fulcro no artigo 300 do novo Código de Processo Civil, para o fim de obrigar o Município de Batayporã a disponibilizar em favor da autora consulta com médico especialista em neurocirurgia no prazo de 30 dias, sob pena de multa diária de R$ 200,00 (duzentos reais) inicialmente limitada a 60 (sessenta) dias e crime de desobediência.;1
Posto isso, ACOLHO a impugnação ao cumprimento de sentença para o fim de direcionar a obrigação exequenda ao Município de Batayporã. Sem embargos, e atento à atual conjuntura, concedo nova oportunidade para a parte passiva cumprir voluntariamente a obrigação em 15 dias, sob pena de sequestro de verbas públicas para que custeada a realização das consultas pela iniciativa privada. Em caso de omissão da parte executada, a Serventia certifique o necessário e abra-se vista à parte autora para que colacione três orçamentos nos autos em relação às consultas postuladas e manifeste-se em termos de prosseguimento no prazo de 10 dias. Oportunamente, renove-se a conclusão. Intime-se. Cumpra-se COM URGÊNCIA;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor o medicamento ENTRESTO 24/26, enquanto for necessário, no prazo de 20 (vinte) dias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os requeridos forneçam ao autor os medicamentos ROSUVASTATINA 20mg, CLOPIDOGREL 75mg, ESPIRONOLACTONA 25mg e CALCITRAN D3, no prazo de 20 (vinte) dias, enquanto for necessário ao tratamento de sua doença, sob pena de constrição de suas contas bancárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor, no prazo de 20 (vinte) dias, 240 fraldas geriátricas tamanho M, mensalmente, enquanto forem necessárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor consulta com médico especialista em ortopedia, e, posteriormente, procedimento cirúrgico com todos os exames, por meio da rede pública de saúde, no prazo de 60 (sessenta) dias. Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar. Fica cominada aos réus, nos termos do art. 497 do CPC, multa de R$ 300,00 (trezentos reais) por dia de descumprimento da presente ordem judicial, limitada a 30 dias, ressaltando que a mesma é perfeitamente aplicável à Fazenda Pública.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora procedimento cirúrgico de exerese de tumor ósteo-cartilaginoso da tíbia (joelho esquerdo), na rede pública de saúde, no prazo de 60 (sessenta) dias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora o medicamento Orlistate 120mg, no prazo de 15 (quinze) dias. Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar.;1
"Posto isso, DEFIRO EM PARTE O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora consulta médica com especialista em gastroenterologista, para avaliação, com a finalidade de, sendo efetivamente necessária a cirurgia após diagnóstico/indicação médica, que seja realizado o procedimento cirúrgico indicado pelo profissional, na rede pública de saúde, no prazo de 30 (trinta) dias. Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar. Deixo de determinar a designação de audiência de conciliação/mediação, uma vez que a Recomendação nº 1, de 24/05/2016, do Conselho Superior da Magistratura, recomenda ""aos juízes da justiça comum de primeiro grau, a dispensa de designação de audiência prévia de conciliação ou mediação, ordenando desde logo a citação da parte requerida para apresentar resposta, nos processos em que a Fazenda Pública Municipal ou Estadual, bem como as respectivas autarquias e fundações forem partes, se a petição inicial preencher os requisitos legais e não for o caso de improcedência liminar do pedido"", o que também se atende às causas em que é parte a Fazenda Pública Federal, ou suas autarquias e fundações (Art. 1º, parágrafo único). Citem-se os réus, para que, querendo, no prazo legal, ofereçam respostas ao pedido formulado no prazo de trinta dias. Com a vinda da contestação, manifeste-se a parte autora, no prazo de 15 (quinze) dias.";1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora, no prazo de 20 (vinte) dias, o medicamento Xarelto 10mg (caixa com 30 comprimidos por mês), sob pena de constrição de suas contas bancárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor, no prazo de 20 (vinte) dias, 240 fraldas geriátricas tamanho G, mensalmente, enquanto forem necessárias.;1
Defiro o pedido de f. 30. Remetam-se os presentes autos para o Juizado Especial Adjunto desta Comarca de Camapuã, eis que distribuídos por equívoco a este juízo, com as baixas e anotações de estilo.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor, no prazo de 20 (vinte) dias, 120 fraldas geriátricas tamanho G, mensalmente, enquanto forem necessárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora o medicamento GALVUS (50mg), no prazo de 30 (trinta) dias, enquanto for necessário ao tratamento de sua doença.;1
"Posto isso, DEFIRO EM PARTE O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora consulta médica com especialista em gastroenterologista, para avaliação, com a finalidade de, sendo efetivamente necessária a cirurgia após diagnóstico/indicação médica, que seja realizado o procedimento cirúrgico indicado pelo profissional, na rede pública de saúde, no prazo de 30 (trinta) dias. Sem prejuízo, intime-se as Secretarias Estadual e Municipal de Saúde acerca do deferimento da liminar. Deixo de determinar a designação de audiência de conciliação/mediação, uma vez que a Recomendação nº 1, de 24/05/2016, do Conselho Superior da Magistratura, recomenda ""aos juízes da justiça comum de primeiro grau, a dispensa de designação de audiência prévia de conciliação ou mediação, ordenando desde logo a citação da parte requerida para apresentar resposta, nos processos em que a Fazenda Pública Municipal ou Estadual, bem como as respectivas autarquias e fundações forem partes, se a petição inicial preencher os requisitos legais e não for o caso de improcedência liminar do pedido"", o que também se atende às causas em que é parte a Fazenda Pública Federal, ou suas autarquias e fundações (Art. 1º, parágrafo único). Citem-se os réus, para que, querendo, no prazo legal, ofereçam respostas ao pedido formulado no prazo de trinta dias. Com a vinda da contestação, manifeste-se a parte autora, no prazo de 15 (quinze) dias.";1
Defiro o pedido de f. 30. Remetam-se os presentes autos para o Juizado Especial Adjunto desta Comarca de Camapuã, eis que distribuídos por equívoco a este juízo, com as baixas e anotações de estilo.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam ao autor, no prazo de 20 (vinte) dias, 120 fraldas geriátricas tamanho G, mensalmente, enquanto forem necessárias.;1
Posto isso, DEFIRO O PEDIDO DE ANTECIPAÇÃO DE TUTELA formulado pela parte autora, eis que, em sede de cognição sumária, não exauriente, típica dos provimentos liminares, se fazem presentes os requisitos indispensáveis à sua concessão, determinando, por conseguinte, que os réus forneçam à autora os medicamentos ALPRAZOLAN 2mg, DONAREN 100mg e ALENTHUS 150mg, no prazo de 30 (trinta) dias, enquanto forem necessários ao tratamento de sua doença.;1
"Posto isto, indefiro a antecipação dos efeitos da tutela requerida, quanto ao fornecimento dos medicamentos; ressalvando a possibilidade de nova análise, desde que apresentada prova suficientemente fundamentada e circunstanciada da ineficácia dos tratamentos fornecidos pelo SUS.";0
